id,Tipo_captacion,Nombre_fuente,Nombre_cuenca,Cota,Permanentes,Flotantes,Domestico,Agricola,Pecuario,Piscicola,Caudal_total
109368.0,Superficial,16947 - La Aguadita,R. Grande Tramo 5,1900,4,10,0.0172,0,0,0,0.0172
114598.0,Superficial,3554 - Doña Maria,Q. DOÑA MARIA,2392,2,4,0.007755,0,0,0,0.007755
111043.0,Superficial,20881 - Nacimiento Sin Nombre,Q. La Sucia,1963,5,4,0.013831,0.00038,0.000065,0,0.014276
121086.0,Superficial,15309 - Sin Nombre (Tributaria A La Quebrada Guardasol),R. Alicante y Quebradas La Sonadora y Guardasol,915,5,10,0.0195,0.000158,0,0,0.019658
108686.0,Superficial,19601 - Fuente Sin Nombre,R. Chico,2532,0,0,0,0,0.0101,0,0.0101
108634.0,Superficial,15344 - Sin Nombre Tributa A La Q.Palmichala,R. Nus (md) Entre Q. San José y Q. Santa Gertrudis,1450,3,2,0.008,0,0,0,0.008
122348.0,Superficial,21734 - Sin Nombre,Q. Aguas Frías,894,2,4,0.007778,0,0.007223,0,0.015001
106749.0,Superficial,20661 - Q. Karamandú,R. Nus,525,9,0,0.018333,0,0,0,0.018333
115112.0,Superficial,3554 - Doña Maria,Q. DOÑA MARIA,2004,2,3,0.006783,0,0.001736,0,0.008519
123011.0,Superficial,3162 - Monte Del Municipio,R. Barroso,2116,4,2,0.01,0.0009,0,0,0.0109
111610.0,Superficial,18128 - Sin Nombre (La Bermejala) Predios De Corantioquia,Q. LA GRANDE,2146,5,0,0.01,0.064,0,0,0.074
107308.0,Superficial,"20486 - Quebrada Sin Nombre ""El Alto""",R. San Bartolomé,1200,2,10,0.013333,0,0.00013,0,0.013463
122386.0,Superficial,21733 - Sin Nombre Abastece Predio De Sandra Y Gonzalez,Q. GUASIMAL,1812,4,2,0.009954,0,0,0,0.009954
115105.0,Superficial,3554 - Doña Maria,Q. DOÑA MARIA,1750,2,0,0.004005,0,0,0,0.004005
115140.0,Superficial,3554 - Doña Maria,Q. DOÑA MARIA,1750,1,2,0.003854,0,0.001736,0,0.00559
109084.0,Superficial,13803 - La Danta,Q. La Danta,1937,6,0,0.0119,0,0.0034,0,0.0153
110224.0,Superficial,12546 - El Porvenir,R. San Juan,1686,6,0,0.0122,0,0,0,0.0122
105415.0,Superficial,11776 - El Rial,Directos R. Cauca (md) entre R. Tonusco y Q. La Clara,1790,6,5,0.0168,0.14,0,0,0.1568
109835.0,Superficial,20685 - Sin Nombre,R. San Juan,1260,8,0,0.016204,0.00015,0.00001,0,0.016364
114609.0,Superficial,5891 - La Sorbetana,Q. DOÑA MARIA,2106,3,3,0.008854,0,0.003496,0,0.01235
116795.0,Superficial,15193 - Sin Nombre (Tributario A La Quebrada El Guayabo),Q. EL GUAYABO,1581,0,0,0,0,0,0.05,0.05
121971.0,Superficial,10979 - San Isidro,R. Frío,1325,1,5,0.006609,0,0,0,0.006609
117517.0,Superficial,15275 - Sin Nombre Afluente R. San Bartolome,R. San Bartolomé,1518,1,1,0.0029,0.335,0.0012,0,0.3391
109525.0,Superficial,9796 - El Aljibe (Aflora En Predios De Carlos Vera),Q. LA GARCIA,1675,4,2,0.01,0,0,0,0.01
114600.0,Superficial,21177 - Larga,Q. DOÑA MARIA,2093,1,2,0.003877,0,0.00009,0,0.003967
104722.0,Superficial,5581 - La Peinada,R. Cartama,1560,0,0,0,0.042,0,0,0.042
122830.0,Superficial,20266 - Sin Nombre,Q. Comia,2024,0,0,0,0.018461,0,0,0.018461
115386.0,Superficial,20760 - La Colorada,Q. Sabaleta,1408,3,3,0.008715,0,0,0.05,0.058715
122519.0,Superficial,19657 - La Virgen,Q. Fotuta,2000,3,10,0.0119,0.0052,0.0002,0,0.0173
120462.0,Superficial,11418 - Afluente De Cañón De Las Canoas,Q. LA IGUANA,2226,0,0,0,0.05,0.0035,0,0.0535
116506.0,Superficial,19024 - Sin Nombre,Q. Niverengo,1642,6,3,0.015,0,0.0006,0,0.0156
113496.0,Superficial,15591 - Sin Nombre(Predio Los Recuerdos),R. Guadalupe,1812,5,0,0.0099,0.0005,0,0,0.0104
115788.0,Superficial,8327 - Corinto,R. Mulatos,1670,8,0,0.0158,0,0.006,0,0.0218
120388.0,Superficial,13750 - Nacimiento #2 En Predio De Oscar Garcia,Q. LA GARCIA,2515,0,0,0,0,0.0008,0,0.0008
115990.0,Superficial,8300 - Sin Nombre,Directos R. Buey (mi) entre Q. Sabaletas y R. Arma,1130,4,5,0.0125,0,0,0,0.0125
110395.0,Superficial,15823 - Q. La Bendición De Dios. Afluente De La Q. La Mina.,Q. LA MINA (Q. LAS MINAS),2170,6,4,0.0157,0,0,0,0.0157
117823.0,Superficial,18589 - Sin Nombre,R. San Agustín,1760,5,0,0.0101,0.0029,0,0,0.013
116580.0,Superficial,14470 - Sin Nombre (Los Castañeda) Nace Predio Nelly Villada,Q. Sabaletas,2012,0,0,0,0,0,0.0033,0.0033
111343.0,Superficial,4619 - Sin Nombre (La Colina),Q. LA LEJIA,1900,2,4,0.0077,0,0,0,0.0077
122536.0,Superficial,20968 - Sin Nombre,Q. El Carmen,2124,3,2,0.007789,0,0.008449,0,0.016238
116753.0,Superficial,19945 - Los Asientos,Q. La Clara,1600,0,25,0.0231,0,0,0,0.0231
110257.0,Superficial,14163 - Sin Nombre,Q. Comia,1230,6,0,0.0122,0,0,0,0.0122
104758.0,Superficial,18303 - La Anguillera,Q. La Sinifaná,1610,0,0,0,0,0,0.1,0.1
111352.0,Superficial,792 - Quebrada La Copetona,R. Amagá,1380,2,6,0.0096,0,0.0048,0,0.0144
119965.0,Superficial,"13339 - Sin Nombre, Finca Doña Rosa",Q. EL SALADO,1718,2,4,0.0078,0.02,0,0.0058,0.0336
118188.0,Superficial,17617 - El Chuchero,R. San Juan,1627,5,0,0.0101,0.0278,0,0,0.0379
113025.0,Superficial,21062 - Sin Nombre (Jose Alirio Osorio),Q. Chirapoto,1777,2,2,0.00581,0,0,0,0.00581
109545.0,Superficial,17116 - Sin Nombre (Finca De Juan Eredia),DIRECTOS AL R. ABURRA A SALIDA,1455,4,0,0.0081,0.01,0.0017,0,0.0198
117924.0,Superficial,2411 - Tafetanes,R. Aurra,958,0,0,0,0.1,0.005417,0,0.105417
111845.0,Superficial,20960 - La Pacheli,Q. LA GARCIA,1825,3,0,0.006076,0,0,0,0.006076
122880.0,Superficial,20253 - La Sidrera 005-20958,Q. Comia,2172,6,6,0.0178,0,0.006,0,0.0238
117508.0,Superficial,15866 - Fuente Cerro De Oro (Tributa C. Trapo),"Directos R. Magdalena (mi), Q. Malena",418,5,2,0.0121,0.24,0,0,0.2521
108645.0,Superficial,15302 - Sin Nombre (Tributaria A La Quebrada La Soledad1),R. Porce Parte Media,1425,2,2,0.006,0,0,0,0.006
111514.0,Superficial,5124 - Sin Nombre,R. Chico,2480,3,0,0.005937,0,0.005914,0,0.011851
116387.0,Superficial,3561 - La Fonda,Q. La Clara,2033,0,0,0,0.1643,0,0,0.1643
104829.0,Superficial,15244 - Sin Nombre Afluente Q. La Soledad 1,R. Porce Parte Media,1508,2,2,0.006,0,0,0,0.006
121079.0,Superficial,14463 - Los Ortega,Q. LA CORREA,1635,0,0,0,0.0275,0.0183,0,0.0458
108460.0,Superficial,4087 - La Titina,R. Piedras,1850,2,10,0.0133,0,0,0,0.0133
115256.0,Superficial,19653 - La Mesa,R. Tonusco,1585,4,0,0.0081,0,0.0096,0,0.0177
114925.0,Superficial,928 - La Limona,Q. DOÑA MARIA,2096,4,5,0.012732,0,0.001351,0,0.014083
124368.0,Superficial,22009 - Sin Nombre,R. Farallones,1685,0,0,0,0.000081,0,0,0.000081
112304.0,Superficial,15277 - Sin Nombre (Afluente R. San Bartolomé),R. San Bartolomé,1399,5,11,0.0204,0.0289,0.0077,0.3,0.357
117597.0,Superficial,20986 - La Montañita,Directos R. Cauca (md) entre Q. Comia y Q. El Abejero,1953,5,10,0.0194,0.0043,0,0,0.0237
104780.0,Superficial,3959 - Sin Nombre,R. Cartama,2403,5,6,0.0157,0,0.0068,0,0.0225
104902.0,Superficial,20333 - Sin Nombre,DIRECTOS AL R ABURRA (INTERCUENCA 1),1381,2,9,0.0124,0,0,0,0.0124
104903.0,Superficial,20333 - Sin Nombre,DIRECTOS AL R ABURRA (INTERCUENCA 1),1381,2,8,0.0115,0,0,0,0.0115
121682.0,Superficial,16384 - Lucerito,DIRECTOS AL R. ABURRA A SALIDA,1365,2,8,0.0115,0.001,0,0,0.0125
108470.0,Superficial,19253 - La Montañita,Q. EL MOLINAL,2200,1,9,0.010358,0.0055,0.000185,0,0.016043
111782.0,Superficial,19683 - Fuente Sin Nombre,R. Grande Tramo 5,2180,6,6,0.0175,0,0,0,0.0175
108604.0,Superficial,1235 - La Carmona,R. Chico,2548,5,2,0.0118,0.22,0.0006,0,0.2324
111133.0,Superficial,17486 - La Cristalina,R. Poblanco,2204,2,2,0.0059,0,0,0,0.0059
123520.0,Superficial,21935 - Sin Nombre,R. Grande Tramo 4,2301,1,2,0.003831,0,0,0,0.003831
123581.0,Superficial,3608 - Krisna,Q. ALTAVISTA,1960,2,4,0.007755,0.007,0,0,0.014755
111309.0,Superficial,15232 - Nacimiento 6 Afluente Q El Peñasco (Predio La Virginia),Q. OVEJAS,1649,0,0,0,0,0.012037,0,0.012037
117811.0,Superficial,13522 - Sin Nombre,R. Barroso,1535,7,0,0.0142,0,0,0,0.0142
106469.0,Superficial,17295 - Sin Nombre (Mestizales),Q. OVEJAS,1610,2,5,0.008681,0,0.015208,0,0.023889
105318.0,Superficial,14803 - Sin Nombre(Nace Predios De Flor Celina Arango),R. Aurra,2550,0,0,0,0,0.0084,0,0.0084
108335.0,Superficial,20782 - Sin Nombre,R. Mata,1100,3,0,0.006111,0,0,0,0.006111
123728.0,Superficial,21909 - Casa Colombia,Q. ALTAVISTA,2020,3,4,0.00978,0.01128,0.000032,0,0.021092
111662.0,Superficial,16767 - Manzanares,Q. ALTAVISTA,1810,7,0,0.0142,0,0,0,0.0142
122928.0,Superficial,20785 - Los  Restrepo(Q.Santa Rita),Q. Santa Rita,1933,3,2,0.008,0.0066,0,0,0.0146
125036.0,Superficial,19881 - Quebrada Yarumal,R. Amagá,1822,2,5,0.008635,0,0,0,0.008635
114579.0,Superficial,910 - Cajones,Q. DOÑA MARIA,2138,5,4,0.013831,0,0.002384,0,0.016215
115247.0,Superficial,19653 - La Mesa,R. Tonusco,1585,5,0,0.010185,0,0.011435,0,0.02162
105069.0,Superficial,14589 - Fuente Sin Nombre,Directos R. La Miel (mi),2313,3,5,0.0105,0,0,0,0.0105
108737.0,Superficial,20780 - Sin Nombre,Q. Cimarrona,1100,3,1,0.007037,0,0,0,0.007037
115178.0,Superficial,1533 - Quebrada La Loma,R. La Loma,1555,6,4,0.015579,0,0.003611,0,0.01919
117523.0,Superficial,3323 - Cienaguita,R. Barroso,1620,1,0,0.002,0.0058,0,0,0.0078
120757.0,Superficial,16200 - Sin Nombre,R. San Juan,1710,4,0,0.008102,0.00463,0,0,0.012732
120372.0,Superficial,14838 - Nacimiento Sin Nombre,Q. DOÑA MARIA,2407,3,2,0.008,0.0015,0.0023,0,0.0118
109671.0,Superficial,18542 - La Guaira,Q. Peladeros,2012,3,2,0.007789,0,0.001243,0,0.009032
116799.0,Superficial,14717 - Nacimiento Sin Nombre,DIRECTOS RI. ABURRA  (INTERCUENCA 2),1360,4,0,0.0081,0,0,0,0.0081
122856.0,Superficial,20454 - Sin Nombre,Q. Comia,2236,0,0,0,0.005787,0,0,0.005787
105030.0,Superficial,15343 - Sin Nombre Tributaria Caño Trapo,"Directos R. Magdalena (mi), Q. Malena",483,2,2,0.006,0.0033,0,0,0.0093
104743.0,Superficial,11619 - Corriente Bariloche,Directos R. Cauca (mi) entre Q. La Linea y La Torre,1706,3,7,0.0124,0.005,0.0001,0,0.0175
113496.0,Superficial,15590 - Sin Nombre ( Predio El Rincón),R. Guadalupe,1860,0,15,0.0139,0.0005,0,0,0.0144
105334.0,Superficial,16520 - El Encanto,R. Guadalupe,2450,2,1,0.0049,0.001,0.0051,0,0.011
112807.0,Superficial,5939 - Quebrada La Lucía,DIRECTOS AL R. ABURRA ZU MEDELLIN (INTERCUENCA 5),1829,1,1,0.002928,0,0,0,0.002928
107624.0,Superficial,14448 - Sin Nombre (Nace En Predio La María),Q. La Sinifaná,1910,0,0,0,0,0.0181,0,0.0181
125291.0,Superficial,21199 - Malpaso,Directos R. Cauca (mi) entre Q. La Sopetrana y Q. La Silvia,2288,5,2,0.012037,0.003,0.006019,0,0.021056
111721.0,Superficial,15626 - Nacimiento Sin Nombre- En Predio De Eucaris Zapata,DIRECTOS AL R. ABURRA A SALIDA,1383,4,0,0.0081,0,0.0004,0,0.0085
108722.0,Superficial,15267 - Sin Nombre Afluente R. La Cruz,R. Volcán,1525,2,2,0.005952,0,0,0,0.005952
109320.0,Superficial,20748 - Nacimiento Sin Nombre,Q. LAS PEÑAS,2135,3,3,0.008854,0,0,0,0.008854
117757.0,Superficial,6981 - El Pastor Ó Sin Nombre,R. San Juan,1475,6,5,0.016783,0.026042,0,0,0.042825
105369.0,Superficial,10172 - La Mata De Guadua,Directos R. Cauca (mi) entre R. Piedras y R. Poblanco,1520,3,0,0.0059,0.05,0,0,0.0559
116171.0,Superficial,18904 - Las Peñas,Q. Juan García,2085,2,1,0.005,0,0.0035,0,0.0085
116386.0,Superficial,18035 - Sin Nombre,R. Nus (md) Entre Q. San José y Q. Santa Gertrudis,1437,3,0,0.0061,0.032407,0.0058,0,0.044307
115467.0,Superficial,18045 - Nacimiento La Paz,Q. La Sinifaná,1703,7,0,0.0139,0.0362,0,0,0.0501
106577.0,Superficial,16812 - Las Aguitas O Potreritos,Directos R. Nechí (md) entre R. Grande Tramo 1  y R. San Jose,2614,2,0,0.004,0,0.0068,0,0.0108
120057.0,Superficial,15295 - Sin Nombre (Tributa Al Rio Monos),R. Monos,1015,4,0,0.0081,0.015,0,0,0.0231
123198.0,Superficial,7515 - Santa Elena O El Tabor,R. Piedras,1192,0,0,0,0.0048,0,0,0.0048
111699.0,Superficial,9772 - Sin Nombre (Nace En Predio Del Señor Iván Pineda),DIRECTOS AL R.  ABURRA A COPACABANA,2068,0,0,0,0.01,0.006,0,0.016
108358.0,Superficial,20642 - Sin Nombre,Q. La Noque,1780,4,3,0.010926,0.05,0,0,0.060926
125975.0,Superficial,15591 - Sin Nombre(Predio Los Recuerdos),R. Guadalupe,1812,5,0,0.0099,0.0005,0,0,0.0104
113955.0,Superficial,17723 - Sin Nombre (Vainillal),Q. AGUA FRIA,1272,4,5,0.012732,0,0,0,0.012732
122052.0,Superficial,19452 - Sin Nombre,Q. Bonita,1841,5,0,0.0101,0,0,0,0.0101
121671.0,Superficial,17051 - Sumake,Q. LAS LAJAS,2286,4,0,0.0081,0.05,0,0,0.0581
121049.0,Superficial,17572 - Sin Nombre Afluente Juan Cojo (Molinos),Q. JUAN COJO (Q. GRANDE),1627,0,0,0,0.11,0,0.0167,0.1267
106231.0,Superficial,15820 - Sin Nombre O El Marsal,Q. La Sinifaná,2108,5,0,0.01,0,0.0034,0,0.0134
116363.0,Superficial,16199 - La Escuela,Q. Combia,1946,3,10,0.011724,0,0,0,0.011724
103862.0,Superficial,20677 - Sin Nombre Alias Madeira,Q. La Horconda,2420,0,30,0.017361,0,0,0,0.017361
109736.0,Superficial,19872 - Sin Nombre (Predio Dora Ruiz),DIRECTOS AL R ABURRA (INTERCUENCA 1),1443,3,8,0.0135,0.122,0.0036,0,0.1391
124969.0,Superficial,22054 - El Tobal,Q. Grande,2046,4,0,0.008148,0.013834,0,0,0.021982
104678.0,Superficial,16714 - Rio Buey,Directos R. Buey (mi) entre Q. Sabaletas y R. Arma,875,6,0,0.0119,0,0,0,0.0119
124965.0,Superficial,14978 - Sin Nombre (Alias Aguas Frías),R. Guadalupe,2485,6,0,0.011875,0,0.008449,0,0.020324
119841.0,Superficial,20481 - El Ensueño,Q. La Paraisa,1788,8,0,0.0162,0.0116,0,0,0.0278
106651.0,Superficial,20400 - Sin Nombre,Directos R. Nechi (md) entre Q. San Antonio y Q. Santa Juana,2396,4,1,0.008843,0,0.008449,0.083333,0.100625
105336.0,Superficial,7929 - El Ciprés,Directos R. Cauca (mi) entre Q. La Linea y La Torre,1885,0,0,0,0.05,0.0036,0,0.0536
123725.0,Superficial,21909 - Casa Colombia,Q. ALTAVISTA,2020,2,5,0.008681,0.026,0,0,0.034681
125852.0,Superficial,13212 - Nacimiento Los Arrayanes,R. Aurra,2702,3,0,0.005937,0,0.008449,0,0.014386
122116.0,Superficial,3739 - Piedra Del Pajarito,Directos R. Cauca (md) entre R. Mulatos y R. Piedras,1534,5,5,0.014526,0,0.004756,0.025,0.044282
106179.0,Superficial,3591 - Piedra Candela,DIRECTOS RI. ABURRA  (INTERCUENCA 2),1376,6,0,0.012153,0,0,0,0.012153
106354.0,Superficial,18213 - El Manzanillal,Q. EL MOLINAL,2340,3,0,0.006076,0,0.003009,0,0.009085
117717.0,Superficial,15071 - Anaya,R. Barroso,1690,5,2,0.012,0.0318,0,0,0.0438
114890.0,Superficial,9246 - Sin Nombre,R. Grande Tramo 4,2249,7,0,0.0139,0.01,0.0034,0,0.0273
122408.0,Superficial,19608 - Sin Nombre,Q. La Sopetrana,1587,4,0,0.008148,0,0,0,0.008148
115339.0,Superficial,7896 - Evangelina,Q. La Sinifaná,1623,4,3,0.010695,0,0,0,0.010695
118449.0,Superficial,19484 - La Salazar,Q. La Noque,1950,10,0,0.02037,0.026042,0.008426,0,0.054838
109826.0,Superficial,14641 - Sin Nombre,R. Taparto,1273,1,2,0.0039,0,0,0,0.0039
111962.0,Superficial,3875 - Sin Nombre,Q. EL SALADO,1472,3,0,0.006076,0,0,0,0.006076
108287.0,Superficial,20655 - Fuente Sin Nombre,R. Pocoro,1107,7,0,0.014259,0,0,0,0.014259
112119.0,Superficial,"13089 - Sin Nombre, Alias La Frayjuana",R. Chico,2558,0,3,0.002778,0,0,0,0.002778
116150.0,Superficial,21326 - San Alonso,Q. Sabaletas,1025,8,0,0.015833,0.13,0.004815,0,0.150648
105285.0,Superficial,832 - Sin Nombre,R. Grande Tramo 4,2515,10,0,0.0198,0,0.0002,0,0.02
110251.0,Superficial,4976 - Sin Nombre,R. Chico,2576,9,0,0.017812,0,0.004225,0,0.022037
106380.0,Superficial,16749 - Tres Cuartas,Directos R. Cauca (md) entre R. La Noque y Q. Niverengo,1729,5,0,0.010185,0.115741,0,0,0.125926
109347.0,Superficial,13494 - Sin Nombre,R. Piedras,1983,3,0,0.0059,0,0,0,0.0059
107014.0,Superficial,2968 - La Justina,Q. PIEDRAS BLANCAS,2165,7,2,0.01603,0.002,0,0,0.01803
118829.0,Superficial,5719 - Sin Nombre (Rio Cauca) 101 Sirena Acces,Q. La Sinifaná,1650,6,10,0.021273,0,0,0,0.021273
117393.0,Superficial,14269 - Sin Nombre,R. San Agustín,1990,5,2,0.012,0.0029,0,0,0.0149
118013.0,Superficial,12546 - El Porvenir,R. San Juan,1649,3,1,0.007,0.0035,0,0,0.0105
105352.0,Superficial,19053 - Sin Nombre,Q. La Chorrera,1756,4,4,0.0116,0.0049,0,0,0.0165
118183.0,Superficial,9690 - Sin Nombre (Luis Fernando Acevedo Betancur),Q. La Sinifaná,1647,3,4,0.015196,0,0,0,0.015196
121194.0,Superficial,20502 - Sin Nombre,Q. EL CHUSCAL,2302,7,3,0.016956,0,0,0.083333,0.100289
118189.0,Superficial,17617 - El Chuchero,R. San Juan,1627,8,0,0.0162,0.0046,0.0001,0,0.0209
108672.0,Superficial,20634 - La Legia,Q. LA GARCIA,2300,2,6,0.009607,0,0,0,0.009607
111889.0,Superficial,3875 - Sin Nombre,Q. EL SALADO,1620,3,0,0.006076,0,0,0,0.006076
110653.0,Superficial,5873 - Sin Nombre,DIRECTOS RI. ABURRA  (INTERCUENCA 2),1634,5,4,0.0138,0,0,0,0.0138
116037.0,Superficial,17367 - El Pantano,R. Tenche,2634,2,0,0.004,0.0025,0,0,0.0065
111694.0,Superficial,16115 - Sin Nombre (Nacimiento En Predio La Mona),Q. EL CHUSCAL,1773,0,0,0,0.033,0.0051,0,0.0381
121345.0,Superficial,18156 - Aguapantal,Q. EL CHUSCAL,1924,0,0,0,0.03,0,0.003333,0.033333
118130.0,Superficial,16575 - Sin Nombre,R. San Juan,1971,4,2,0.01,0.0185,0,0,0.0285
111344.0,Superficial,8126 - Fuente Sin Nombre (001771685),DIRECTOS AL R. ABURRA ZU MEDELLIN (INTERCUENCA 5),1703,8,0,0.016,0,0,0,0.016
107641.0,Superficial,12474 - Nacimiento Boca Del Túnel2,Q. La Sinifaná,1474,4,4,0.0117,0,0,0,0.0117
109136.0,Superficial,13380 - Sin Nombre (Nace En Predios De Olga Patilla),R. Tenche,2650,3,2,0.0078,0,0,0,0.0078
117375.0,Superficial,19448 - Sin Nombre,R. San Agustín,1942,5,0,0.0101,0.0208,0,0,0.0309
107190.0,Superficial,15331 - Sin Nombre Afluente Rio Nus,R. Nus (md) Entre Q. San José y Q. Santa Gertrudis,825,5,12,0.0213,0.3,0,0,0.3213
114475.0,Superficial,21157 - Nacimiento Sin Nombre Vereda Quebrada Arriba,Q. EL CHUSCAL,2333,2,0,0.004051,0,0,0,0.004051
110019.0,Superficial,6811 - El Chapolal,R. Nus (md) Entre Q. San José y Q. Santa Gertrudis,1113,2,2,0.006,0.0001,0,0,0.0061
121191.0,Superficial,12344 - Sin Nombre(Nace En Predio De Rodrigo Álvarez),Q. JUAN COJO (Q. GRANDE),1597,5,0,0.0101,0,0,0,0.0101
105019.0,Superficial,5476 - San Benito,Q. La Sucia,1538,1.25,2,0.0044,0,0.0025,0,0.0069
120101.0,Superficial,10370 - La Alacena,Q. Bonita,1961,3,6,0.011493,0.115741,0.003611,0,0.130845
104702.0,Superficial,16784 - La Chiquita,Q. Vequedo,2085,4,4,0.0116,0,0,0,0.0116
104977.0,Superficial,15331 - Sin Nombre Afluente Rio Nus,R. Nus (md) Entre Q. San José y Q. Santa Gertrudis,1475,2,15,0.018,0.134,0.0006,0,0.1526
114780.0,Superficial,13938 - Nacimiento La Selva(Nace En Zona De Protección De Epm),R. Grande Tramo 4,2351,1,0,0.002,0,0.0084,0,0.0104
121193.0,Superficial,12344 - Sin Nombre(Nace En Predio De Rodrigo Álvarez),Q. JUAN COJO (Q. GRANDE),1597,5,0,0.0101,0,0,0,0.0101
105067.0,Superficial,7026 - Piamonte,Directos R. Cauca entre Q. Cruces y R. Mulatos,861,4,5,0.0125,0,0.006,0.0042,0.0227
105550.0,Superficial,20316 - Sin Nombre,R. Grande Tramo 4,2200,2,4,0.0077,0.01,0,0.0033,0.021
111790.0,Superficial,3875 - Sin Nombre,Q. EL SALADO,2359,6,0,0.012153,0,0,0,0.012153
111523.0,Superficial,14763 - Sin Nombre,R. Guadalupe,2489,10,0,0.0198,0,0.0127,0,0.0325
108928.0,Superficial,15566 -  Sin Nombre (Afluente Río Nus),R. Nus (md) Entre Q. San José y Q. Santa Gertrudis,1404,2,4,0.007778,0,0,0,0.007778
117510.0,Superficial,18301 - El Aljibe,Q. Mulatos,1612,4,2,0.009769,0,0,0,0.009769
105081.0,Superficial,15521 - Sin Nombre (Afluente Q Malena),"Directos R. Magdalena (mi), Q. Malena",152,3,4,0.0098,0.0011,0.0001,0,0.011
109466.0,Superficial,18802 - Sin Nombre,Directos R. Nechí (md) entre R. Grande Tramo 1  y R. San Jose,1989,1,1,0.0029,0,0.001,0,0.0039
127406.0,Superficial,1175 - La Ramírez,R. Aurra,1911,5,2,0.012037,0,0,0,0.012037
106730.0,Superficial,8662 - Sin Nombre (Nace En Predios De Eutimio Medina),R. Grande Tramo 4,2339,2,13,0.016,0.0006,0,0,0.0166
110250.0,Superficial,18710 - Nacimiento Popales,R. Pescado,778,3,10,0.0154,0,0,0,0.0154
117457.0,Superficial,18379 - Sin Nombre,R. San Juan,1445,3,0,0.0061,0.12,0.0036,0,0.1297
109798.0,Superficial,11881 - Nacimiento Sin Nombre,DIRECTOS AL R. ABURRA ZU MEDELLIN (INTERCUENCA 5),1950,8,2,0.017176,0,0.003203,0,0.020379
109611.0,Superficial,1849 - La Zuñiga,Q. LA AYURA,2274,2,0,0.0041,0.001,0,0,0.0051
109597.0,Superficial,1849 - La Zuñiga,Q. LA AYURA,2274,8,0,0.0162,0.001,0,0,0.0172
110549.0,Superficial,16784 - La Chiquita,Q. Vequedo,2085,3,5,0.0105,0,0,0,0.0105
106457.0,Superficial,10445 - La Urbana,R. Amagá,1950,0,5,0.00463,0,0,0,0.00463
105166.0,Superficial,15331 - Sin Nombre Afluente Rio Nus,R. Nus (md) Entre Q. San José y Q. Santa Gertrudis,1150,2,5,0.0087,0.168,0,0.005,0.1817
117877.0,Superficial,17335 - Sin Nombre,R. San Juan,1630,8,0,0.0162,0.0093,0,0,0.0255
122435.0,Superficial,21780 - La Luisa,R. Frío,2231,2,5,0.008588,0.04,0,0.025,0.073588
122896.0,Superficial,20625 - El Manantial,Q. Guaracu,1516,4,9,0.016481,0.061,0.006019,0,0.0835
108704.0,Superficial,4273 - Rastrojo Largo,R. Chico,2458,5,4,0.0136,0.0033,0.016053,0,0.032953
117938.0,Superficial,5817 - Chachafruto,R. San Juan,1740,5,0,0.0101,0,0,0,0.0101
108689.0,Superficial,15331 - Sin Nombre Afluente Rio Nus,R. Nus (md) Entre Q. San José y Q. Santa Gertrudis,1150,4,2,0.01,0,0,0,0.01
122521.0,Superficial,19657 - La Virgen,Q. Fotuta,2000,4,7,0.0146,0.0046,0.0002,0,0.0194
118993.0,Superficial,21002 - Sin Nombre,Q. LOS AGUACATES,1815,0,0,0,0.0002,0,0,0.0002
104717.0,Superficial,1526 - Orobajo,R. Chico,2445,0,0,0,0.061,0.0042,0,0.0652
110384.0,Superficial,16591 - Sin Nombre (Afluente De La Pueblita),R. Amagá,1975,0,6,0.003472,0,0.0032,0,0.006672
122893.0,Superficial,13215 - La Acequia,Q. Fotuta,1915,3,4,0.0098,0,0,0,0.0098
110543.0,Superficial,12089 - Quebrada Piedra Negra,Q. PIEDRAS BLANCAS,1768,0,0,0,0.002,0,0,0.002
116336.0,Superficial,19921 - Sin Nombre (Afluente De La Bramadora),Q. La Clara,1700,4,2,0.0099,0,0,0,0.0099
111341.0,Superficial,12314 - Sin Nombre (Aflora Predio Sucesión Barreneche),Q. La Sinifaná,1812,2,8,0.0114,0.0005,0.0007,0,0.0126
113921.0,Superficial,1307 - Nacimiento Sin Nombre,Q. EL CHUSCAL,1783,1,2,0.003877,0,0,0,0.003877
117411.0,Superficial,21453 - Fuente Hidrica Alias Tenergitas(Q. Mulato),R. San Bartolo y otros directos al Magdalena Medio - NSS,1484,2,0,0.004074,0,0,0,0.004074
115255.0,Superficial,19653 - La Mesa,R. Tonusco,1585,3,0,0.0061,0,0.009,0,0.0151
111653.0,Superficial,13532 - Sin Nombre 2 (Predio De Cruz Marina Lopera),R. Chico,2488,0,0,0,0,0.00169,0,0.00169
106936.0,Superficial,10691 - Las Mellizas,Q. Comia,2087,2,5,0.008681,0,0,0,0.008681
110431.0,Superficial,8171 - Matasano,Q. La Guaca,1800,2,5,0.007241,0.03,0.015,0,0.052241
118399.0,Superficial,21381 - Sin Nombre,R. Taparto,1407,4,5,0.012732,0.032407,0.000787,0,0.045926
105139.0,Superficial,6378 - El Socorro,R. Chico,2550,0,0,0,0.0122,0.0127,0,0.0249
107974.0,Superficial,833 - Quebrada El Aguacatillo,R. Amagá,1580,5,0,0.01,0,0.0084,0,0.0184
114624.0,Superficial,3554 - Doña Maria,Q. DOÑA MARIA,1973,0,0,0,0.111,0.006065,0,0.117065
